No.,Net Profit,Net % Profit,Exposure %,CAR,RAR,Max. Trade Drawdown,Max. Trade % Drawdown,Max. Sys Drawdown,Max. Sys % Drawdown,Recovery Factor,CAR/MDD,RAR/MDD,Profit Factor,Payoff Ratio,Standard Error,RRR,Ulcer Index,Ulcer Perf. Index,Sharpe Ratio,K-Ratio,# Trades,Avg Profit/Loss,Avg % Profit/Loss,Avg Bars Held,# of winners,% of Winners,W. Tot. Profit,W. Avg. Profit,W. Avg % Profit,W. Avg. Bars Held,# of losers,% of Losers,L. Tot. Loss,L. Avg. Loss,L. Avg % Loss,L. Avg. Bars Held,RS Lower Bound
10 (VGC),-36484.05,-7.3,1.18,-0.7,-59.4,-32615.47,-11.11,-44509.58,-8.76,-0.82,-0.08,-6.78,0.08,0.3,9607.83,-0.22,3.07,-1.99,-1.09,-0.013,5,-7296.81,-0.92,14,1,20,2998,2998,8.06,24,4,80,-39482.05,-9870.51,-3.16,11.5,90
2 (FTM),-36599.51,-7.32,1.42,-0.7,-49.79,-73296.63,-13.69,-73296.63,-13.66,-0.5,-0.05,-3.65,0, N/A,10564.47,-0.26,5.44,-1.12,-8.29,-0.0154,3,-12199.84,-2.5,13.67,0,0,0,  N/A,  N/A,  N/A,3,100,-36599.51,-12199.84,-2.5,13.67,10
8 (VRE),-36663.66,-7.33,0.71,-0.71,-100.04,-36754.12,-7.22,-52209.62,-10.13,-0.7,-0.07,-9.88,0, N/A,10533.61,-0.35,4.89,-1.25,-11.39,-0.0208,2,-18331.83,-3.74,10.5,0,0,0,  N/A,  N/A,  N/A,2,100,-36663.66,-18331.83,-3.74,10.5,70
8 (VPB),-37073.26,-7.41,2.01,-0.71,-35.46,-79743.73,-14.89,-85221.13,-15.91,-0.44,-0.04,-2.23,0.16,0.16,11613.57,-0.3,6.33,-0.97,-2.41,-0.0179,2,-18536.63,-3.64,28,1,50,7083.24,7083.24,1.56,38,1,50,-44156.5,-44156.5,-8.84,18,70
6 (TLH),-37283.34,-7.46,2.08,-0.72,-34.51,-73206.36,-16.42,-96980.78,-18.46,-0.38,-0.04,-1.87,0.47,0.94,12640.11,-0.53,9.6,-0.64,0.35,-0.0315,9,-4142.59,0.98,15.78,3,33.33,32795.99,10932,10.53,28,6,66.67,-70079.33,-11679.89,-3.8,9.67,50
3 (TPB),-37331.21,-7.47,0.54,-0.72,-134.2,-14769.05,-10.5,-45595.78,-9.04,-0.82,-0.08,-14.84,0, N/A,7772.07,-0.17,2.06,-2.97,-6.1,-0.0104,8,-4666.4,-3.64,7.63,0,0,0,  N/A,  N/A,  N/A,8,100,-37331.21,-4666.4,-3.64,7.63,20
3 (DVN),-37676.59,-7.54,0.12,-0.73,-621.63,-39649.03,-7.94,-39649.03,-7.93,-0.95,-0.09,-78.39,0, N/A,10439.97,-0.43,4.16,-1.47,-9.06,-0.0256,2,-18838.29,-3.87,3.5,0,0,0,  N/A,  N/A,  N/A,2,100,-37676.59,-18838.29,-3.87,3.5,20
8 (HDC),-37758.03,-7.55,1.35,-0.73,-53.88,-52551.7,-12.9,-61648.67,-12.02,-0.61,-0.06,-4.48,0.17,0.42,9244.95,-0.26,3.45,-1.78,-0.44,-0.0154,7,-5394,-0.47,14,2,28.57,7727.21,3863.61,8.54,22.5,5,71.43,-45485.25,-9097.05,-4.08,10.6,70
9 (IJC),-37939.53,-7.59,3.75,-0.73,-19.49,-65401.9,-17.56,-109240,-19.12,-0.35,-0.04,-1.02,0.68,1.36,25129.74,-0.06,10.79,-0.57,0.16,-0.0034,12,-3161.63,0.74,16.5,4,33.33,80211.1,20052.77,13.12,30.75,8,66.67,-118150.63,-14768.83,-5.46,9.38,80
4 (CEO),-37986.94,-7.6,2.28,-0.73,-32.1,-43140.77,-7.96,-80129.68,-14.78,-0.47,-0.05,-2.17,0.09,0.45,8552.16,-0.33,6.39,-0.96,-6.43,-0.0197,6,-6331.16,-1.58,11.67,1,16.67,3795.41,3795.41,0.76,27,5,83.33,-41782.35,-8356.47,-2.05,8.6,30
2 (GEG),-38067.41,-7.61,1.55,-0.73,-47.42,-47665.18,-9.09,-63474.38,-12.1,-0.6,-0.06,-3.92,0, N/A,3623.94,-0.07,1.46,-4.19,-6.44,-0.0044,3,-12689.14,-2.6,16,0,0,0,  N/A,  N/A,  N/A,3,100,-38067.41,-12689.14,-2.6,16,10
10 (LMH),-38545.92,-7.71,0.09,-0.74,-866.27,-38545.92,-22.38,-38545.92,-7.71,-1,-0.1,-112.37,0, N/A,7122.89,-0.12,1.55,-3.96,  N/A,-0.0071,1,-38545.92,-22.4,8,0,0,0,  N/A,  N/A,  N/A,1,100,-38545.92,-38545.92,-22.4,8,90
9 (LIG),-39573.7,-7.91,0.32,-0.76,-240.66,-12980.29,-10.45,-39573.7,-7.91,-1,-0.1,-30.41,0,0.04,7676.98,-0.58,4.03,-1.53,-7.8,-0.0349,9,-4397.08,-4.86,7.22,1,11.11,187.51,187.51,3.02,3,8,88.89,-39761.21,-4970.15,-5.84,7.75,80
9 (VIG),-39672.92,-7.93,0.52,-0.77,-147.75,-17869.8,-9.52,-40700.06,-8.14,-0.97,-0.09,-18.15,0.18,0.45,6730.83,-0.67,5.75,-1.07,-1.01,-0.0401,7,-5667.56,-1.2,11.71,2,28.57,8800.62,4400.31,8.84,27.5,5,71.43,-48473.54,-9694.71,-5.21,5.4,80
9 (TDH),-40166.51,-8.03,1.17,-0.78,-66.41,-39870.91,-10,-63928.87,-12.21,-0.63,-0.06,-5.44,0, N/A,5554.82,-0.28,11.6,-0.53,-29.8,-0.0168,4,-10041.63,-3.72,11.25,0,0,0,  N/A,  N/A,  N/A,4,100,-40166.51,-10041.63,-3.72,11.25,80
8 (OIL),-40222.86,-8.04,0.11,-0.78,-694.43,-48628.16,-9.73,-48628.16,-9.73,-0.83,-0.08,-71.4,0, N/A,11618.33,-0.32,3.7,-1.67,  N/A,-0.0193,1,-40222.86,-8.06,4,0,0,0,  N/A,  N/A,  N/A,1,100,-40222.86,-40222.86,-8.06,4,70
7 (SHS),-40228.45,-8.05,2.5,-0.78,-31.11,-123755.86,-20.83,-145351.49,-24.46,-0.28,-0.03,-1.27,0.41,1.24,12006.24,-0.33,11.04,-0.56,-0.7,-0.0197,8,-5028.56,-0.77,16,2,25,28362.52,14181.26,9.56,26.5,6,75,-68590.98,-11431.83,-4.21,12.5,60
9 (MSN),-40350.27,-8.07,0.41,-0.78,-191.2,-39948.1,-13.05,-40350.27,-8.07,-1,-0.1,-23.69,0, N/A,11333.01,-0.28,7.34,-0.84,-9.68,-0.0168,2,-20175.14,-8.97,13.5,0,0,0,  N/A,  N/A,  N/A,2,100,-40350.27,-20175.14,-8.97,13.5,80
6 (SBT),-40351.55,-8.07,6.58,-0.78,-11.85,-55342.03,-19.37,-221328.14,-37.04,-0.18,-0.02,-0.32,0.79,2.14,43149.44,-0.17,23.37,-0.26,0.3,-0.0099,26,-1551.98,0.96,14.92,7,26.92,150118.39,21445.48,11.43,35.14,19,73.08,-190469.95,-10024.73,-2.89,7.47,50
7 (FCN),-40506.54,-8.1,4.85,-0.78,-16.16,-52870.4,-14.22,-147045.49,-27.67,-0.28,-0.03,-0.58,0.72,1.01,24388.66,-0.61,19.34,-0.32,-0.78,-0.0366,12,-3375.54,-1.29,15,5,41.67,106271.8,21254.36,6.7,23,7,58.33,-146778.34,-20968.33,-6.99,9.29,60
8 (SKG),-40583.51,-8.12,0.24,-0.78,-333.02,-26610.16,-6.01,-40583.51,-8.12,-1,-0.1,-41.03,0, N/A,11420.73,-0.39,4.21,-1.47,-27.24,-0.0235,3,-13527.84,-4.45,4.67,0,0,0,  N/A,  N/A,  N/A,3,100,-40583.51,-13527.84,-4.45,4.67,70
7 (SHI),-40669.41,-8.13,1.97,-0.79,-39.84,-30649.55,-11.46,-55207.94,-10.89,-0.74,-0.07,-3.66,0.27,0.96,9557.31,-0.48,5.18,-1.19,0.12,-0.029,9,-4518.82,0.66,17.78,2,22.22,15364.88,7682.44,16.54,37.5,7,77.78,-56034.29,-8004.9,-3.88,12.14,60
3 (PET),-40638.65,-8.13,1.01,-0.79,-78.14,-42931.09,-8.26,-61578.36,-11.83,-0.66,-0.07,-6.61,0.04,0.19,10200.71,-0.38,5.52,-1.12,-1.92,-0.023,12,-3386.55,-1.17,10.67,2,16.67,1570.38,785.19,4.88,23,10,83.33,-42209.03,-4220.9,-2.38,8.2,20
10 (BID),-41056.91,-8.21,0.93,-0.79,-85.23,-56870.01,-10.71,-76337.47,-14.36,-0.54,-0.06,-5.93,0, N/A,9572.66,-0.6,9.5,-0.65,-18.63,-0.0358,3,-13685.64,-2.82,9.33,0,0,0,  N/A,  N/A,  N/A,3,100,-41056.91,-13685.64,-2.82,9.33,90
10 (PHC),-41088.92,-8.22,0.23,-0.79,-338.26,-34223.51,-18.35,-44375.63,-8.84,-0.93,-0.09,-38.28,0.01,0.03,9790.73,-0.32,3.98,-1.56,-8.02,-0.019,6,-6848.15,-7.16,5.83,1,16.67,240.29,240.29,0.16,2,5,83.33,-41329.22,-8265.84,-8.63,6.6,90
7 (DGW),-41146.43,-8.23,0.43,-0.8,-184.68,-12867.67,-9.43,-41326.96,-8.26,-1,-0.1,-22.35,0, N/A,8165.9,-0.47,3.51,-1.77,-11.56,-0.0282,9,-4571.83,-3.95,5.78,0,0,0,  N/A,  N/A,  N/A,9,100,-41146.43,-4571.83,-3.95,5.78,60
6 (HVH),-41191.29,-8.24,0.9,-0.8,-88.23,-41657.03,-12.18,-48152.84,-9.5,-0.86,-0.08,-9.29,0, N/A,10839.9,-0.22,3.25,-1.91,-12.39,-0.0133,2,-20595.64,-5.78,18.5,0,0,0,  N/A,  N/A,  N/A,2,100,-41191.29,-20595.64,-5.78,18.5,50
3 (DCM),-42451.07,-8.49,1.01,-0.82,-81.22,-29190.74,-11.5,-59942.6,-11.58,-0.71,-0.07,-7.01,0, N/A,8610.71,-0.26,3.67,-1.69,-12.7,-0.0154,3,-14150.36,-5.35,18,0,0,0,  N/A,  N/A,  N/A,3,100,-42451.07,-14150.36,-5.35,18,20
1 (BVB),-42565.31,-8.51,0.21,-0.82,-383.64,-24363.09,-6.44,-42565.31,-8.51,-1,-0.1,-45.06,0, N/A,2280.29,-0.05,0.46,-13.43,-29.81,-0.0031,2,-21282.66,-5.14,4.5,0,0,0,  N/A,  N/A,  N/A,2,100,-42565.31,-21282.66,-5.14,4.5,0
4 (PC1),-42762.75,-8.55,1.38,-0.83,-60.25,-47711.02,-14.65,-96207.16,-17.38,-0.44,-0.05,-3.47,0.22,0.97,9205.69,-0.11,6.23,-1,-4.44,-0.0066,11,-3887.52,-2.15,9.27,2,18.18,11788.57,5894.28,1.77,13.5,9,81.82,-54551.32,-6061.26,-3.02,8.33,30
6 (VRE),-42758.06,-8.55,1.9,-0.83,-43.64,-69937.29,-12.24,-117149.09,-20.46,-0.36,-0.04,-2.13,0.52,3.15,7338.1,-0.1,5.55,-1.12,-1.43,-0.0058,7,-6108.29,-1.15,8.29,1,14.29,47204.53,47204.53,10.21,29,6,85.71,-89962.58,-14993.76,-3.05,4.83,50
9 (JVC),-42843.52,-8.57,7,-0.83,-11.87,-189683.13,-24.96,-417019.44,-49.91,-0.1,-0.02,-0.24,0.88,2.98,80715.32,-0.05,25.03,-0.25,-0.08,-0.0031,22,-1947.43,0.03,15.95,5,22.73,301244.72,60248.94,20.24,33.8,17,77.27,-344088.24,-20240.48,-5.92,10.71,80
7 (DLG),-42931.71,-8.59,1.68,-0.83,-49.51,-92505.4,-20.27,-103125.83,-19.8,-0.42,-0.04,-2.5,0.23,0.58,8309.22,-0.55,9.41,-0.66,-5.2,-0.0328,7,-6133.1,-3.8,10.71,2,28.57,12960.71,6480.35,1.44,19.5,5,71.43,-55892.42,-11178.48,-5.89,7.2,60
10 (DRC),-43013.56,-8.6,0.55,-0.83,-150.53,-33621.84,-9.38,-59764.09,-11.57,-0.72,-0.07,-13.02,0, N/A,12247.67,-0.36,10.07,-0.62,-13.62,-0.0216,2,-21506.78,-6.93,12.5,0,0,0,  N/A,  N/A,  N/A,2,100,-43013.56,-21506.78,-6.93,12.5,90
9 (SBT),-43346.33,-8.67,0.98,-0.84,-86.15,-39183.18,-14.22,-78125.19,-14.82,-0.55,-0.06,-5.81,0, N/A,10683.91,-0.41,8.54,-0.73,-5.2,-0.0243,4,-10836.58,-2.58,13.25,0,0,0,  N/A,  N/A,  N/A,4,100,-43346.33,-10836.58,-2.58,13.25,80
10 (CMX),-43457.07,-8.69,1.1,-0.84,-76.84,-61511.11,-27.5,-96301.31,-17.42,-0.45,-0.05,-4.41,0.03,0.29,8232.51,-0.6,13,-0.48,-4.49,-0.0357,10,-4345.71,-4.32,12.8,1,10,1451.15,1451.15,4.41,27,9,90,-44908.22,-4989.8,-5.28,11.22,90
3 (TLH),-43498.63,-8.7,0.47,-0.84,-179.12,-51500.1,-13.06,-52768.14,-10.38,-0.82,-0.08,-17.26,0, N/A,12308.39,-0.3,4.37,-1.43,-6.69,-0.0179,5,-8699.73,-3.62,6.2,0,0,0,  N/A,  N/A,  N/A,5,100,-43498.63,-8699.73,-3.62,6.2,20
10 (VPH),-43851.98,-8.77,1.21,-0.85,-70.19,-37341.67,-11.32,-60019.63,-11.79,-0.73,-0.07,-5.95,0.02,0.03,12241.3,-0.43,5.79,-1.08,-2.11,-0.0256,3,-14617.33,-2.6,21.67,1,33.33,694.2,694.2,4.24,23,2,66.67,-44546.18,-22273.09,-6.02,21,90
5 (VNE),-43902.57,-8.78,0.48,-0.85,-176.9,-23743.28,-8.49,-44163.96,-8.83,-0.99,-0.1,-20.03,0, N/A,8968.77,-0.46,3.8,-1.65,-8.76,-0.0276,5,-8780.51,-4.76,9,0,0,0,  N/A,  N/A,  N/A,5,100,-43902.57,-8780.51,-4.76,9,40
6 (PXS),-44134.06,-8.83,1.14,-0.86,-75.42,-67620.96,-14.88,-99949.76,-18.3,-0.44,-0.05,-4.12,0.17,1.01,6643.52,-0.55,14.06,-0.44,-4.73,-0.0329,7,-6304.87,-3.94,11.57,1,14.29,8937.5,8937.5,3.81,26,6,85.71,-53071.56,-8845.26,-5.23,9.17,50
10 (GTT),-44355.1,-8.87,0.65,-0.86,-131.63,-48950.4,-21.43,-51588,-10.32,-0.86,-0.08,-12.76,0.14,0.56,10877.78,-0.55,6.73,-0.93,-1.46,-0.033,10,-4435.51,-1.76,11.3,2,20,7158.81,3579.4,8.35,16,8,80,-51513.91,-6439.24,-4.28,10.13,90
9 (VPG),-44382.98,-8.88,0.44,-0.86,-195.46,-65479.87,-13.6,-65479.87,-12.57,-0.68,-0.07,-15.56,0, N/A,1468.48,-0.05,0.48,-12.95,-6.66,-0.0028,2,-22191.49,-5.75,15,0,0,0,  N/A,  N/A,  N/A,2,100,-44382.98,-22191.49,-5.75,15,80
7 (SZC),-44398.78,-8.88,0.73,-0.86,-117.71,-37954.25,-9.49,-51203.73,-10.1,-0.87,-0.09,-11.65,0, N/A,5913.07,-0.16,1.69,-3.71,-23.65,-0.0093,2,-22199.39,-5.22,12,0,0,0,  N/A,  N/A,  N/A,2,100,-44398.78,-22199.39,-5.22,12,60
4 (SKG),-44485.71,-8.9,1.5,-0.86,-57.71,-23814.1,-10.38,-59507.69,-11.55,-0.75,-0.07,-4.99,0.14,0.68,7631.67,-0.36,4.04,-1.55,-2.99,-0.0218,6,-7414.29,-3.11,15.17,1,16.67,7021.05,7021.05,5.1,20,5,83.33,-51506.77,-10301.35,-4.75,14.2,30
7 (VRC),-44745.35,-8.95,3.27,-0.87,-26.59,-68131.8,-16.49,-105323.26,-20.67,-0.42,-0.04,-1.29,0.73,3.65,15621.19,-0.22,7.05,-0.89,-0.76,-0.0131,12,-3728.78,-1.61,14.33,2,16.67,121396.54,60698.27,18.62,39,10,83.33,-166141.89,-16614.19,-5.65,9.4,60
5 (VDS),-44778.34,-8.96,0.25,-0.87,-353.45,-38445.34,-18.75,-59444.23,-11.61,-0.75,-0.07,-30.43,0,0.01,10996.12,-0.57,8.06,-0.78,-4.83,-0.0339,7,-6396.91,-4.92,8.14,1,14.29,104.83,104.83,4.14,21,6,85.71,-44883.17,-7480.53,-6.43,6,40
9 (VGT),-45032.32,-9.01,2.1,-0.87,-41.63,-73952.3,-15.11,-106425.97,-20.38,-0.42,-0.04,-2.04,0, N/A,8467.77,-0.19,3.51,-1.79,-4.72,-0.0115,3,-15010.77,-3.3,21.33,0,0,0,  N/A,  N/A,  N/A,3,100,-45032.32,-15010.77,-3.3,21.33,80
10 (HHG),-45485.08,-9.1,1.14,-0.88,-77.77,-50478.62,-21.43,-67136.55,-13.02,-0.68,-0.07,-5.98,0.26,0.73,11368.95,-0.56,7.64,-0.82,-0.93,-0.0335,15,-3032.34,-1.62,11.93,4,26.67,16344.89,4086.22,10.5,25.25,11,73.33,-61829.97,-5620.91,-6.03,7.09,90
6 (TNG),-45479.63,-9.1,1.21,-0.88,-72.98,-93527.99,-15.74,-140043.81,-23.55,-0.32,-0.04,-3.1,0.28,0.19,15797.09,0.01,10.39,-0.6,-0.57,0.0007,5,-9095.93,-0.41,14.8,3,60,17879.72,5959.91,3.54,17.33,2,40,-63359.35,-31679.68,-6.32,11,50
8 (GTT),-45647.59,-9.13,2.08,-0.89,-42.69,-49270.68,-13.85,-80653.93,-16.13,-0.57,-0.05,-2.65,0.45,0.91,17152.69,-0.13,9.22,-0.68,0.02,-0.008,9,-5071.95,0.38,17,3,33.33,38064.92,12688.31,10.59,34.67,6,66.67,-83712.51,-13952.09,-4.73,8.17,70
10 (CEO),-45693.69,-9.14,2.43,-0.89,-36.61,-101579.46,-18.99,-138291.81,-25.86,-0.33,-0.03,-1.42,0.49,0.99,14941.33,-0.3,7.32,-0.86,-1.02,-0.0182,3,-15231.23,-2.64,22.67,1,33.33,44448.81,44448.81,10.87,38,2,66.67,-90142.5,-45071.25,-9.39,15,90
10 (NDN),-46123.88,-9.22,1.99,-0.9,-44.95,-45036.28,-16.39,-91959.31,-16.85,-0.5,-0.05,-2.67,0.39,0.62,16992.14,-0.25,8.79,-0.72,-0.07,-0.0152,13,-3547.99,0.2,17.54,5,38.46,28916.75,5783.35,8.38,31,8,61.54,-75040.64,-9380.08,-4.9,9.13,90
7 (CTD),-46272.81,-9.25,3.22,-0.9,-27.94,-74818.61,-13.61,-165104,-26.84,-0.28,-0.03,-1.04,0.64,3.83,28071.61,-0.01,11.98,-0.53,-0.58,-0.0003,7,-6610.4,-1.1,15.86,1,14.29,81854.23,81854.23,20.83,64,6,85.71,-128127.04,-21354.51,-4.75,7.83,60
9 (HHP),-46346.45,-9.27,0.37,-0.9,-243.57,-41938.52,-9.17,-50524.49,-10.05,-0.92,-0.09,-24.24,0, N/A,11902.97,-0.2,3.13,-2.01,-7.62,-0.0121,3,-15448.82,-4.42,9.33,0,0,0,  N/A,  N/A,  N/A,3,100,-46346.45,-15448.82,-4.42,9.33,80
4 (PLX),-46566.53,-9.31,0.78,-0.91,-116.24,-28182.29,-5.74,-46566.53,-9.31,-1,-0.1,-12.48,0, N/A,7630.21,-0.3,2.33,-2.71,-23.56,-0.0182,4,-11641.63,-2.43,6.25,0,0,0,  N/A,  N/A,  N/A,4,100,-46566.53,-11641.63,-2.43,6.25,30
2 (DPG),-47328.4,-9.47,4.37,-0.92,-21.1,-79348.03,-23.28,-212688.39,-35.17,-0.22,-0.03,-0.6,0.72,1.43,17333.77,-0.05,7.15,-0.88,0.12,-0.0031,12,-3944.03,0.79,19.58,4,33.33,119509.31,29877.33,15.11,31.75,8,66.67,-166837.7,-20854.71,-6.36,13.5,10
8 (TTB),-47475.7,-9.5,1.65,-0.92,-55.93,-43654.42,-10.81,-74722.15,-14.17,-0.64,-0.07,-3.95,0.24,0.48,16798.65,-0.28,7.17,-0.88,-1.5,-0.0165,6,-7912.62,-1.16,16.67,2,33.33,14887.12,7443.56,3.54,23.5,4,66.67,-62362.82,-15590.7,-3.52,13.25,70
8 (VCG),-47873.94,-9.57,4.06,-0.93,-22.94,-101757.72,-17.67,-124474.11,-23.16,-0.38,-0.04,-0.99,0.5,1,12321.81,-0.5,11.74,-0.54,-1.21,-0.0299,9,-5319.33,-1.02,15.44,3,33.33,48235.39,16078.46,4.2,26.67,6,66.67,-96109.33,-16018.22,-3.62,9.83,70
3 (GVR),-48039.65,-9.61,0.91,-0.94,-102.41,-74614.47,-15.7,-86102.41,-16.61,-0.56,-0.06,-6.17,0.13,0.13,10421.05,-0.14,3.14,-2.01,-3.49,-0.0086,2,-24019.82,-5.34,13.5,1,50,6966.03,6966.03,1.57,21,1,50,-55005.67,-55005.67,-12.26,6,20
9 (DAG),-48170.53,-9.63,1.18,-0.94,-79.33,-55867.66,-10,-109902.14,-19.67,-0.44,-0.05,-4.03,0.06,0.12,11568.27,-0.56,12.42,-0.51,-5.61,-0.0334,3,-16056.84,-4.13,12,1,33.33,2992.26,2992.26,0.6,19,2,66.67,-51162.79,-25581.39,-6.5,8.5,80
3 (GEX),-48221.94,-9.64,1.21,-0.94,-77.63,-53850.03,-10.71,-54205.14,-10.84,-0.89,-0.09,-7.16,0.1,0.29,9904.02,-0.25,2.77,-2.29,-4.77,-0.0148,4,-12055.49,-2.91,9.75,1,25,5090.79,5090.79,1.14,17,3,75,-53312.73,-17770.91,-4.26,7.33,20
8 (HT1),-48579.78,-9.72,3.64,-0.95,-26.01,-37496.77,-18.75,-91777.54,-17.33,-0.53,-0.05,-1.5,0.48,1.44,12868.13,-0.37,10.74,-0.59,-2.03,-0.0221,16,-3036.24,-2.14,12.13,4,25,44857.39,11214.35,5.11,26,12,75,-93437.18,-7786.43,-4.55,7.5,70
2 (EVF),-48748.47,-9.75,0.3,-0.95,-315.66,-52632.82,-11.58,-52632.82,-10.45,-0.93,-0.09,-30.22,0, N/A,14000.91,-0.3,4.51,-1.41,  N/A,-0.0177,1,-48748.47,-10.83,10,0,0,0,  N/A,  N/A,  N/A,1,100,-48748.47,-48748.47,-10.83,10,10
7 (QCG),-48806.99,-9.76,2.28,-0.95,-41.67,-90314.74,-16.26,-197805.44,-30.52,-0.25,-0.03,-1.37,0.56,2.79,29441.03,-0.34,22.35,-0.28,-2.23,-0.0204,12,-4067.25,-2.73,10.42,2,16.67,61399.76,30699.88,8.08,23.5,10,83.33,-110206.75,-11020.67,-4.89,7.8,60
8 (LSS),-48779.55,-9.76,3.61,-0.95,-26.37,-38616.18,-10.08,-81664.03,-15.76,-0.6,-0.06,-1.67,0.34,0.77,7992.99,-0.51,8.43,-0.75,-2.29,-0.0305,13,-3752.27,-1.5,14.77,4,30.77,25416.24,6354.06,2.24,19.5,9,69.23,-74195.79,-8243.98,-3.16,12.67,70
7 (SKG),-48866.23,-9.77,1.25,-0.95,-76.1,-31769.36,-7.61,-61983.81,-12.2,-0.79,-0.08,-6.24,0, N/A,10256.06,-0.56,6.08,-1.05,-9.32,-0.0338,3,-16288.74,-3.77,16.33,0,0,0,  N/A,  N/A,  N/A,3,100,-48866.23,-16288.74,-3.77,16.33,60
7 (TIG),-48841.72,-9.77,0.35,-0.95,-273.38,-27234.11,-9.94,-48841.72,-9.77,-1,-0.1,-27.99,0.01,0.03,9391.5,-0.67,5.72,-1.11,-5.77,-0.0401,6,-8140.29,-3.94,9.67,1,16.67,324.54,324.54,2.43,26,5,83.33,-49166.26,-9833.25,-5.22,6.4,60
9 (PXT),-48898.37,-9.78,0.82,-0.95,-116.51,-51827.64,-21.92,-56265.2,-11.25,-0.87,-0.08,-10.35,0.25,0.65,12320.07,-0.09,9.69,-0.66,0.61,-0.0053,18,-2716.58,3.63,15.17,5,27.78,16359.85,3271.97,30.71,33.6,13,72.22,-65258.22,-5019.86,-6.79,8.08,80
3 (VIC),-49041.36,-9.81,4.44,-0.96,-21.55,-34632.17,-7.3,-56855.64,-11.37,-0.86,-0.08,-1.89,0.22,0.44,12328.6,-0.29,3.62,-1.76,-2.89,-0.0171,9,-5449.04,-1.12,14.33,3,33.33,13814.11,4604.7,1.01,22,6,66.67,-62855.47,-10475.91,-2.19,10.5,20
9 (SBS),-49530.42,-9.91,0.66,-0.97,-147.36,-39197.94,-22.92,-66070.23,-12.79,-0.75,-0.08,-11.52,0.16,1.13,11653.05,-0.31,11.58,-0.55,-2.09,-0.0184,8,-6191.3,-4.08,13.5,1,12.5,9537.64,9537.64,16.93,35,7,87.5,-59068.06,-8438.29,-7.08,10.43,80
5 (LPB),-49810.42,-9.96,1.08,-0.97,-90.27,-54561.47,-10.81,-63292.68,-12.33,-0.79,-0.08,-7.32,0, N/A,10238.67,-0.18,3.23,-1.97,-9.45,-0.0106,4,-12452.61,-4.51,13.25,0,0,0,  N/A,  N/A,  N/A,4,100,-49810.42,-12452.61,-4.51,13.25,40
8 (GAS),-50027.79,-10.01,1.54,-0.98,-63.24,-26520.66,-5.3,-53030.19,-10.55,-0.94,-0.09,-5.99,0, N/A,7935.68,-0.67,5.18,-1.23,-11.55,-0.0401,5,-10005.56,-2.11,9.4,0,0,0,  N/A,  N/A,  N/A,5,100,-50027.79,-10005.56,-2.11,9.4,70
7 (HCD),-50156.58,-10.03,0.66,-0.98,-147.71,-44142.68,-23.1,-82254.78,-15.46,-0.61,-0.06,-9.55,0.04,0.14,10870.49,-0.25,5.53,-1.15,-5.74,-0.0149,5,-10031.32,-6.99,8.4,1,20,1877.75,1877.75,1.24,12,4,80,-52034.33,-13008.58,-9.05,7.5,60
9 (VIX),-50291.06,-10.06,1.23,-0.98,-80.06,-41537.96,-14.47,-77271.57,-14.66,-0.65,-0.07,-5.46,0.06,0.5,11023.86,-0.6,9.13,-0.7,-0.46,-0.036,9,-5587.9,-0.73,15.56,1,11.11,3326.32,3326.32,23.59,55,8,88.89,-53617.38,-6702.17,-3.77,10.63,80
4 (FPT),-50341.1,-10.07,13.72,-0.98,-7.16,-109448.46,-16.87,-257964.57,-39.73,-0.2,-0.02,-0.18,0.8,1.3,30153.73,-0.03,13.34,-0.48,-0.34,-0.002,21,-2397.2,-0.22,19.57,8,38.1,198151.11,24768.89,5.8,31.75,13,61.9,-248492.22,-19114.79,-3.92,12.08,30
4 (DCM),-50377.96,-10.08,8.11,-0.98,-12.12,-40813.81,-10.35,-183293.5,-36.57,-0.27,-0.03,-0.33,0.75,2.7,34816.69,-0.4,13.33,-0.48,-0.36,-0.0238,23,-2190.35,-0.52,13.35,5,21.74,151550.3,30310.06,9.9,27.8,18,78.26,-201928.26,-11218.24,-3.42,9.33,30
7 (KBC),-50436.25,-10.09,1.45,-0.98,-67.84,-61224.09,-12.2,-65188.34,-12.87,-0.77,-0.08,-5.27,0, N/A,8986.56,-0.14,10.96,-0.58,-14.5,-0.0083,4,-12609.06,-2.63,10.75,0,0,0,  N/A,  N/A,  N/A,4,100,-50436.25,-12609.06,-2.63,10.75,60
5 (HHP),-50490.81,-10.1,0.22,-0.99,-441.07,-66962.9,-13.14,-66962.9,-13.11,-0.75,-0.08,-33.64,0, N/A,14097.36,-0.25,4.56,-1.4,  N/A,-0.0149,1,-50490.81,-10.13,7,0,0,0,  N/A,  N/A,  N/A,1,100,-50490.81,-50490.81,-10.13,7,40
9 (GTT),-50655.05,-10.13,0.69,-0.99,-142.68,-73526.4,-16.81,-73526.4,-14.26,-0.69,-0.07,-10,0, N/A,11744.28,-0.2,12.12,-0.53,-9.13,-0.0123,3,-16885.02,-6.6,11,0,0,0,  N/A,  N/A,  N/A,3,100,-50655.05,-16885.02,-6.6,11,80
