No.,Net Profit,Net % Profit,Exposure %,CAR,RAR,Max. Trade Drawdown,Max. Trade % Drawdown,Max. Sys Drawdown,Max. Sys % Drawdown,Recovery Factor,CAR/MDD,RAR/MDD,Profit Factor,Payoff Ratio,Standard Error,RRR,Ulcer Index,Ulcer Perf. Index,Sharpe Ratio,K-Ratio,# Trades,Avg Profit/Loss,Avg % Profit/Loss,Avg Bars Held,# of winners,% of Winners,W. Tot. Profit,W. Avg. Profit,W. Avg % Profit,W. Avg. Bars Held,# of losers,% of Losers,L. Tot. Loss,L. Avg. Loss,L. Avg % Loss,L. Avg. Bars Held,RS Lower Bound
8 (DPG),-30864.64,-6.17,0.85,-0.59,-69.74,-53855.59,-9.87,-79737.98,-14.61,-0.39,-0.04,-4.78,0.43,0.86,9112.23,0.04,2.98,-2.01,1.11,0.0022,3,-10288.21,4.44,17.67,1,33.33,23241.89,23241.89,23.97,36,2,66.67,-54106.53,-27053.27,-5.32,8.5,70
8 (KSH),-30946.64,-6.19,0.22,-0.59,-263.86,-17342.64,-13.56,-33876.01,-6.76,-0.91,-0.09,-39.03,0.02,0.08,5269.8,-0.78,4.05,-1.48,-4.51,-0.0465,5,-6189.33,-2.69,8.4,1,20,658.7,658.7,3.24,23,4,80,-31605.34,-7901.33,-4.17,4.75,70
9 (SAM),-31366.06,-6.27,10.23,-0.6,-5.88,-88717.34,-16.93,-178759.19,-32,-0.18,-0.02,-0.18,0.84,1.17,47554.22,-0.13,21.81,-0.28,-0.07,-0.008,24,-1306.92,0.23,18.17,10,41.67,160016.89,16001.69,6.58,31.2,14,58.33,-191382.95,-13670.21,-4.31,8.86,80
9 (SD9),-31748.33,-6.35,1.29,-0.61,-47.09,-27542.55,-16.03,-54177.7,-10.84,-0.59,-0.06,-4.35,0.46,1.25,8303.59,-0.16,6.25,-0.96,-0.63,-0.0096,15,-2116.56,-0.91,11.53,4,26.67,26563.44,6640.86,9.23,21,11,73.33,-58311.77,-5301.07,-4.59,8.09,80
7 (ITC),-32413.58,-6.48,0.29,-0.62,-216.03,-43352.1,-14.77,-45396.7,-8.85,-0.71,-0.07,-24.41,0.08,0.08,8989.17,-0.5,6.84,-0.88,-1.26,-0.0297,2,-16206.79,-2.32,19,1,50,2971.14,2971.14,5.43,31,1,50,-35384.72,-35384.72,-10.07,7,60
8 (VJC),-32548.94,-6.51,1.91,-0.62,-32.65,-22901.8,-4.99,-59875.24,-11.97,-0.54,-0.05,-2.73,0.45,1.8,10705.19,-0.33,3.5,-1.72,-1.74,-0.0197,5,-6509.79,-1.25,11.4,1,20,26759.95,26759.95,6.21,34,4,80,-59308.89,-14827.22,-3.12,5.75,70
7 (FIT),-33246.4,-6.65,0.45,-0.64,-142.86,-41296.84,-10.12,-41296.84,-8.13,-0.81,-0.08,-17.58,0, N/A,2716.98,-0.05,0.68,-8.86,  N/A,-0.003,1,-33246.4,-8.32,16,0,0,0,  N/A,  N/A,  N/A,1,100,-33246.4,-33246.4,-8.32,16,60
9 (HHP),-33341.6,-6.67,0.94,-0.64,-68.42,-24003.16,-27.75,-39232.31,-7.84,-0.85,-0.08,-8.73,0.15,0.51,9032.23,-0.23,2.41,-2.51,-2.17,-0.0139,9,-3704.62,-3.12,13.56,2,22.22,5657.45,2828.73,2.66,27,7,77.78,-38999.05,-5571.29,-4.77,9.71,80
9 (VPI),-33504.53,-6.7,2.01,-0.64,-31.94,-24591.25,-6.81,-47944.58,-9.32,-0.7,-0.07,-3.43,0, N/A,6040.92,-0.34,3.28,-1.84,-9.24,-0.0203,4,-8376.13,-2.04,17,0,0,0,  N/A,  N/A,  N/A,4,100,-33504.53,-8376.13,-2.04,17,80
10 (VRC),-33619.37,-6.72,6.65,-0.65,-9.71,-142047.81,-23.37,-214170.4,-40.34,-0.16,-0.02,-0.24,0.84,6.27,28033.92,-0.29,15.1,-0.4,-0.85,-0.0176,17,-1977.61,-1.88,14.59,2,11.76,171463.68,85731.84,24.85,44.5,15,88.24,-205083.05,-13672.2,-5.44,10.6,90
9 (IDI),-33727.37,-6.75,5.32,-0.65,-12.17,-118044,-20.74,-133933.92,-23.51,-0.25,-0.03,-0.52,0.72,1.8,15355.8,-0.26,12.03,-0.5,0.48,-0.0157,21,-1606.07,2.79,17.29,6,28.57,86618.63,14436.44,19.17,34.67,15,71.43,-120346,-8023.07,-3.77,10.33,80
8 (BSR),-34624.96,-6.92,1.01,-0.67,-66.1,-56108.56,-10.77,-86083.18,-15.61,-0.4,-0.04,-4.23,0.38,0.38,11024.85,-0.03,4.25,-1.43,-1.94,-0.0015,2,-17312.48,-3.24,14.5,1,50,21483.61,21483.61,4.31,26,1,50,-56108.56,-56108.56,-10.78,3,70
10 (CTS),-35699.82,-7.14,2.5,-0.69,-27.49,-26947.4,-19.78,-79498.61,-15.61,-0.45,-0.04,-1.76,0.34,5.4,8364.85,-0.24,8.69,-0.7,-3.96,-0.0144,17,-2099.99,-3.87,13.76,1,5.88,18162.54,18162.54,8.88,55,16,94.12,-53862.36,-3366.4,-4.67,11.19,90
6 (GAS),-35995.36,-7.2,0.41,-0.69,-169.79,-28000.75,-5.75,-41322.66,-8.21,-0.87,-0.08,-20.67,0, N/A,7524.86,-0.41,3.18,-1.92,-24.37,-0.0247,2,-17997.68,-3.69,6.5,0,0,0,  N/A,  N/A,  N/A,2,100,-35995.36,-17997.68,-3.69,6.5,50
8 (HDB),-36014.94,-7.2,1.57,-0.69,-44.22,-33528.15,-6.42,-58765.55,-11.24,-0.61,-0.06,-3.93,0.05,0.09,8225.14,-0.2,3.6,-1.69,-4.76,-0.0119,3,-12004.98,-2.44,15,1,33.33,1795.63,1795.63,0.36,18,2,66.67,-37810.57,-18905.28,-3.83,13.5,70
8 (ITC),-36202.27,-7.24,2.92,-0.7,-23.89,-125808.07,-22.64,-127414.63,-22.57,-0.28,-0.03,-1.06,0.52,0.75,11946.4,-0.1,15.98,-0.38,0.32,-0.0057,17,-2129.55,0.75,13.18,7,41.18,39724.38,5674.91,6.03,25.14,10,58.82,-75926.65,-7592.66,-2.95,4.8,70
7 (QCG),-36265.04,-7.25,0.83,-0.7,-83.78,-36065.9,-7.17,-43966.96,-8.79,-0.82,-0.08,-9.53,0, N/A,8884.49,-0.34,3.2,-1.9,-8.99,-0.0206,4,-9066.26,-2.12,8.75,0,0,0,  N/A,  N/A,  N/A,4,100,-36265.04,-9066.26,-2.12,8.75,60
8 (LTG),-36338.06,-7.27,0.19,-0.7,-365.06,-38221.22,-9.9,-38221.22,-7.64,-0.95,-0.09,-47.78,0.01,0.01,5119.75,-0.09,1.08,-5.63,-9.94,-0.0054,3,-12112.69,-4.58,4,1,33.33,250.52,250.52,0.28,2,2,66.67,-36588.59,-18294.29,-7.01,5,70
6 (REE),-36905.46,-7.38,0.74,-0.71,-95.92,-43585.34,-8.6,-43585.34,-8.6,-0.85,-0.08,-11.15,0, N/A,9181.73,-0.37,3.74,-1.63,-14.01,-0.0221,3,-12301.82,-3.08,8.33,0,0,0,  N/A,  N/A,  N/A,3,100,-36905.46,-12301.82,-3.08,8.33,50
9 (GTT),-37084.95,-7.42,1.76,-0.71,-40.64,-51388.56,-17.57,-90373.68,-16.41,-0.41,-0.04,-2.48,0.42,1.4,9540.4,-0.45,13.66,-0.45,-2.38,-0.0268,13,-2852.69,-2.91,10.62,3,23.08,27013.59,9004.53,5.3,21.33,10,76.92,-64098.54,-6409.85,-5.37,7.4,80
10 (ELC),-37169.42,-7.43,2.09,-0.72,-34.32,-67856.19,-18.46,-79870.72,-14.72,-0.47,-0.05,-2.33,0.52,1.04,7852.47,-0.54,9.07,-0.67,-0.13,-0.0323,12,-3097.45,-0.08,15.67,4,33.33,40579.17,10144.79,12.36,28.25,8,66.67,-77748.59,-9718.57,-6.3,9.38,90
8 (CTD),-37178.95,-7.44,1.95,-0.72,-36.67,-49144.24,-9.57,-69057.43,-13.27,-0.54,-0.05,-2.76,0.19,0.58,11622.9,-0.45,7.16,-0.85,-3.4,-0.0271,4,-9294.74,-1.91,14.25,1,25,8927.02,8927.02,1.99,29,3,75,-46105.96,-15368.65,-3.21,9.33,70
10 (TDG),-37499.11,-7.5,1.56,-0.72,-46.34,-48902.12,-16.91,-122139.53,-20.89,-0.31,-0.03,-2.22,0.55,3.85,15042.17,-0.04,7.69,-0.8,-4.25,-0.0026,8,-4687.39,-6.97,13.13,1,12.5,45926.27,45926.27,9.79,30,7,87.5,-83425.38,-11917.91,-9.37,10.71,90
9 (VRE),-37757.6,-7.55,5.43,-0.73,-13.4,-129094.94,-21.72,-145628.13,-24.49,-0.26,-0.03,-0.55,0.54,0.67,11662.19,-0.2,10.02,-0.61,-1.42,-0.012,9,-4195.29,-0.82,17.22,4,44.44,43814.58,10953.65,2.32,23,5,55.56,-81572.18,-16314.44,-3.34,12.6,80
6 (ITQ),-38462.13,-7.69,0.75,-0.74,-98.94,-51172.78,-10,-51214.99,-10.01,-0.75,-0.07,-9.89,0.02,0.02,11318.13,-0.31,4.48,-1.37,-1.5,-0.0187,2,-19231.06,-1.77,12,1,50,916.32,916.32,4.34,3,1,50,-39378.45,-39378.45,-7.88,21,50
7 (DRH),-39006.09,-7.8,0.38,-0.75,-197.36,-25826.4,-9.85,-54427.68,-10.56,-0.72,-0.07,-18.69,0.01,0.06,7854.96,-0.36,4.06,-1.52,-7.79,-0.0217,8,-4875.76,-4.11,7.88,1,12.5,312.7,312.7,0.06,2,7,87.5,-39318.79,-5616.97,-4.71,8.71,60
9 (VJC),-39109.6,-7.82,1.06,-0.76,-71.41,-27172.8,-5.74,-39109.6,-7.82,-1,-0.1,-9.13,0, N/A,7302.91,-0.32,2.32,-2.65,-20.59,-0.0192,3,-13036.53,-2.74,10.67,0,0,0,  N/A,  N/A,  N/A,3,100,-39109.6,-13036.53,-2.74,10.67,80
10 (PLP),-39469.17,-7.89,1.06,-0.76,-71.91,-85336.45,-16.49,-85336.45,-16.4,-0.46,-0.05,-4.39,0, N/A,3839.74,-0.19,2.29,-2.69,-22.05,-0.0111,2,-19734.58,-5.9,23.5,0,0,0,  N/A,  N/A,  N/A,2,100,-39469.17,-19734.58,-5.9,23.5,90
8 (FCN),-39504.76,-7.9,3.18,-0.76,-24.02,-32817.09,-8.82,-94729.88,-17.56,-0.42,-0.04,-1.37,0.52,1.03,13457.86,-0.35,8.78,-0.7,-0.9,-0.0209,12,-3292.06,-0.39,10.5,4,33.33,42286.81,10571.7,3.47,20.75,8,66.67,-81791.57,-10223.95,-2.32,5.38,70
8 (TCH),-39641.84,-7.93,1.98,-0.77,-38.73,-68553.49,-13.67,-113489.59,-22.6,-0.35,-0.03,-1.71,0.73,4.36,13051.26,-0.13,5.63,-1.09,-0.32,-0.0076,7,-5663.12,-0.53,8.57,1,14.29,105723.98,105723.98,27.26,33,6,85.71,-145365.83,-24227.64,-5.16,4.5,70
9 (PLP),-39739.2,-7.95,0.35,-0.77,-219.68,-52808.08,-14.75,-52808.08,-10.29,-0.75,-0.07,-21.34,0.04,0.08,4866.73,-0.22,1.58,-3.91,-4.83,-0.0133,3,-13246.4,-5.83,10.67,1,33.33,1572.86,1572.86,2.72,14,2,66.67,-41312.05,-20656.03,-10.1,9,80
10 (NTL),-39768.45,-7.95,5.38,-0.77,-14.28,-25334.01,-13.22,-100127.91,-18.79,-0.4,-0.04,-0.76,0.76,2.94,20836.84,-0.22,11.66,-0.53,-0.75,-0.013,34,-1169.66,-1.22,14.38,7,20.59,127083.95,18154.85,12,32.43,27,79.41,-166852.4,-6179.72,-4.65,9.7,90
7 (TSC),-40427.24,-8.09,1.32,-0.78,-59.13,-53489.76,-17.67,-85582.81,-16.36,-0.47,-0.05,-3.61,0.32,1.62,10777.56,-0.65,9.24,-0.67,-0.01,-0.0388,6,-6737.87,0.28,15.33,1,16.67,19399.6,19399.6,24.31,56,5,83.33,-59826.85,-11965.37,-4.53,7.2,60
9 (VHC),-41091.65,-8.22,4.56,-0.79,-17.44,-107045.75,-23.52,-250362.89,-39.48,-0.16,-0.02,-0.44,0.71,1.28,22162.21,-0.16,13.35,-0.46,-0.59,-0.0095,14,-2935.12,-0.68,13.86,5,35.71,102042.72,20408.54,6.12,24.6,9,64.29,-143134.37,-15903.82,-4.45,7.89,80
8 (NLG),-41127.63,-8.23,3.15,-0.8,-25.27,-47733.84,-9.43,-88475.66,-16.16,-0.46,-0.05,-1.56,0.47,1.41,10621.23,-0.09,4.64,-1.34,-2.05,-0.0054,8,-5140.95,-1.41,12,2,25,36275.86,18137.93,3.8,31,6,75,-77403.49,-12900.58,-3.15,5.67,70
8 (SBS),-41176.66,-8.24,0.66,-0.8,-120.11,-39197.94,-20.83,-49860.64,-9.97,-0.83,-0.08,-12.04,0.2,1.71,10552.9,-0.32,7.94,-0.78,-1.85,-0.0189,19,-2167.19,-2.22,8.47,2,10.53,10389.86,5194.93,13.71,25.5,17,89.47,-51566.52,-3033.32,-4.1,6.47,70
8 (VNM),-41303.01,-8.26,3.89,-0.8,-20.56,-26883.99,-11.03,-70888.74,-13.4,-0.58,-0.06,-1.53,0.34,1.03,16031.97,-0.22,5.97,-1.04,0.64,-0.013,12,-3441.92,2.35,17.58,3,25,21625.81,7208.6,14.13,41,9,75,-62928.82,-6992.09,-1.57,9.78,70
10 (SD9),-41689.5,-8.34,2.63,-0.81,-30.73,-38750.74,-20.99,-98964.26,-18.6,-0.42,-0.04,-1.65,0.45,1.47,13969.01,0.07,14.8,-0.42,0.04,0.004,17,-2452.32,0.49,15.94,4,23.53,34332.17,8583.04,20.15,37.25,13,76.47,-76021.67,-5847.82,-5.56,9.38,90
6 (CTI),-41723.62,-8.34,0.67,-0.81,-119.79,-41055.54,-7.92,-67387.44,-13,-0.62,-0.06,-9.22,0, N/A,8259.09,-0.24,3.5,-1.77,-9.78,-0.0145,3,-13907.87,-2.95,9.33,0,0,0,  N/A,  N/A,  N/A,3,100,-41723.62,-13907.87,-2.95,9.33,50
7 (BVS),-43057.11,-8.61,1.12,-0.83,-74.79,-37997.33,-15.18,-64556.5,-12.91,-0.67,-0.06,-5.79,0.32,0.48,15414.33,-0.16,10.39,-0.6,0.32,-0.0098,5,-8611.42,0.96,17.8,2,40,20497.2,10248.6,9.21,38.5,3,60,-63554.31,-21184.77,-4.55,4,60
8 (TCM),-43035.31,-8.61,3,-0.83,-27.8,-40172.57,-17.52,-73713.01,-14.21,-0.58,-0.06,-1.96,0.26,1.04,9280.52,-0.6,8.61,-0.72,0.63,-0.036,10,-4303.53,2.25,18.6,2,20,15164.41,7582.2,18.44,50.5,8,80,-58199.71,-7274.96,-1.8,10.63,70
8 (CEO),-43631.85,-8.73,3.15,-0.85,-26.84,-123865.26,-21.36,-124000.64,-23.92,-0.35,-0.04,-1.12,0.58,4.67,21503.58,-0.4,10.19,-0.61,-1.74,-0.024,9,-4847.98,-2.28,11.78,1,11.11,61143.61,61143.61,15.5,37,8,88.89,-104775.45,-13096.93,-4.5,8.63,70
6 (IDI),-44520.84,-8.9,0.1,-0.86,-889.9,-23693.49,-8.29,-44520.84,-8.9,-1,-0.1,-99.94,0, N/A,7368.17,-0.38,2.74,-2.28,-49.62,-0.0226,3,-14840.28,-5.84,3.67,0,0,0,  N/A,  N/A,  N/A,3,100,-44520.84,-14840.28,-5.84,3.67,50
7 (HQC),-44615.23,-8.92,0.74,-0.87,-116.38,-21303.68,-4.46,-44615.23,-8.92,-1,-0.1,-13.04,0, N/A,8153.36,-0.33,2.6,-2.41,-15.65,-0.0196,4,-11153.81,-2.33,6,0,0,0,  N/A,  N/A,  N/A,4,100,-44615.23,-11153.81,-2.33,6,60
9 (EVF),-44901.86,-8.98,0.55,-0.87,-159.51,-52632.82,-11.58,-55833.01,-11.08,-0.8,-0.08,-14.4,0.11,0.53,14179.06,-0.3,4.56,-1.37,-0.48,-0.0177,6,-7483.64,-0.56,17.67,1,16.67,5305.07,5305.07,13.63,36,5,83.33,-50206.93,-10041.39,-3.4,14,80
7 (SBT),-44979.31,-9,0.85,-0.87,-103.26,-82715.46,-15.4,-82715.46,-15.38,-0.54,-0.06,-6.71,0, N/A,11428.1,-0.42,7.72,-0.81,-9.08,-0.0251,4,-11244.83,-2.58,7.75,0,0,0,  N/A,  N/A,  N/A,4,100,-44979.31,-11244.83,-2.58,7.75,60
9 (SZC),-45061.97,-9.01,1.1,-0.88,-79.26,-48603.8,-10.5,-63243.52,-12.2,-0.71,-0.07,-6.49,0, N/A,5631.69,-0.16,2.05,-3.06,-33.44,-0.0095,4,-11265.49,-4.62,10.25,0,0,0,  N/A,  N/A,  N/A,4,100,-45061.97,-11265.49,-4.62,10.25,80
7 (HBC),-45121.67,-9.02,0.62,-0.88,-141.4,-65843.79,-12.66,-65843.79,-12.64,-0.69,-0.07,-11.18,0.14,0.14,11189.12,-0.07,3.53,-1.78,-1.4,-0.0039,4,-11280.42,-1.52,13.25,2,50,7108.16,3554.08,3.07,22,2,50,-52229.83,-26114.92,-6.12,4.5,60
7 (HNG),-45448,-9.09,0.34,-0.88,-263.32,-33265.36,-6.8,-52760.68,-10.55,-0.86,-0.08,-24.95,0, N/A,11286.32,-0.44,4.61,-1.36,-10.69,-0.0263,3,-15149.33,-3.11,4,0,0,0,  N/A,  N/A,  N/A,3,100,-45448,-15149.33,-3.11,4,60
10 (VDS),-45475.95,-9.1,0.28,-0.88,-315.52,-38445.34,-18.75,-58592.59,-11.48,-0.78,-0.08,-27.49,0, N/A,10649.76,-0.58,7.94,-0.79,-6.67,-0.0346,5,-9095.19,-6.56,8.6,0,0,0,  N/A,  N/A,  N/A,5,100,-45475.95,-9095.19,-6.56,8.6,90
9 (LSS),-45935.49,-9.19,5.08,-0.89,-17.59,-54423.56,-11.22,-105374.34,-19.45,-0.44,-0.05,-0.9,0.37,0.84,7102.77,-0.68,12.52,-0.5,-1.75,-0.0406,13,-3533.5,-1.04,17.15,4,30.77,27278.27,6819.57,2.85,27,9,69.23,-73213.76,-8134.86,-2.77,12.78,80
9 (VNB),-46160.46,-9.23,0.47,-0.9,-190.87,-35604.36,-12.86,-52311.78,-10.34,-0.88,-0.09,-18.47,0.04,0.19,11521.88,-0.51,6.13,-1.03,-6.06,-0.0308,6,-7693.41,-3.93,7.67,1,16.67,1800.18,1800.18,0.38,2,5,83.33,-47960.64,-9592.13,-4.8,8.8,80
5 (MBB),-46317.35,-9.26,0.41,-0.9,-219.47,-64741.6,-12.5,-64741.6,-12.49,-0.72,-0.07,-17.57,0, N/A,13330.68,-0.29,5.36,-1.18,  N/A,-0.0175,1,-46317.35,-9.28,12,0,0,0,  N/A,  N/A,  N/A,1,100,-46317.35,-46317.35,-9.28,12,40
6 (HAG),-46666.59,-9.33,1.16,-0.91,-78.51,-29317.96,-5.91,-51811.44,-10.36,-0.9,-0.09,-7.58,0, N/A,6285.97,-0.71,7.25,-0.87,-14.93,-0.0425,4,-11666.65,-2.42,8.75,0,0,0,  N/A,  N/A,  N/A,4,100,-46666.59,-11666.65,-2.42,8.75,50
8 (ITD),-46639.37,-9.33,0.99,-0.91,-91.86,-76162.48,-16.28,-98542.78,-17.88,-0.47,-0.05,-5.14,0.01,0.05,7291.69,-0.84,12.68,-0.5,-4.65,-0.0505,6,-7773.23,-3.07,12.83,1,16.67,489.91,489.91,2.8,23,5,83.33,-47129.28,-9425.86,-4.24,10.8,70
8 (HHP),-46824.36,-9.36,0.51,-0.91,-177.24,-41938.52,-9.17,-50691.5,-10.06,-0.92,-0.09,-17.62,0, N/A,11078.37,-0.21,3.04,-2.07,-5.76,-0.0126,5,-9364.87,-2.76,7,0,0,0,  N/A,  N/A,  N/A,5,100,-46824.36,-9364.87,-2.76,7,70
8 (DCM),-46829.51,-9.37,3.22,-0.91,-28.32,-57670.6,-11.06,-113261.5,-20.27,-0.41,-0.04,-1.4,0.35,1.04,12355.82,-0.35,9.17,-0.69,-2.19,-0.0208,8,-5853.69,-1.42,13.25,2,25,24961.94,12480.97,2.64,22.5,6,75,-71791.45,-11965.24,-2.78,10.17,70
10 (HAX),-47258.48,-9.45,1.62,-0.92,-56.94,-49165.37,-20.43,-57240.08,-11.22,-0.83,-0.08,-5.07,0.28,1.21,10000.95,-0.2,3.18,-1.98,-0.24,-0.012,16,-2953.65,-0.51,19.5,3,18.75,18293.44,6097.81,21.94,42.67,13,81.25,-65551.92,-5042.46,-5.69,14.15,90
9 (HVH),-47381.53,-9.48,1.04,-0.92,-88.8,-41657.03,-12.18,-55333.42,-10.91,-0.86,-0.08,-8.14,0.01,0.02,11618.99,-0.22,3.44,-1.84,-4.67,-0.0133,5,-9476.31,-3.61,16.4,1,20,264.05,264.05,1.3,38,4,80,-47645.58,-11911.39,-4.84,11,80
5 (CTG),-47604.2,-9.52,0.07,-0.93,-1243.62,-47604.2,-9.54,-47604.2,-9.52,-1,-0.1,-130.62,0, N/A,8992.11,-0.12,1.96,-3.23,  N/A,-0.0072,1,-47604.2,-9.55,3,0,0,0,  N/A,  N/A,  N/A,1,100,-47604.2,-47604.2,-9.55,3,40
5 (KLF),-48511.2,-9.7,0.19,-0.95,-506.43,-48511.2,-9.7,-48511.2,-9.7,-1,-0.1,-52.2,0, N/A,13997.62,-0.33,4.51,-1.41,  N/A,-0.0196,1,-48511.2,-9.71,6,0,0,0,  N/A,  N/A,  N/A,1,100,-48511.2,-48511.2,-9.71,6,40
8 (VOS),-48594.09,-9.72,1.07,-0.95,-88.5,-40509.45,-12.37,-76555.49,-15.31,-0.63,-0.06,-5.78,0.35,2.1,14798.22,-0.32,9.71,-0.65,-0.81,-0.0194,21,-2314,-1.31,10.14,3,14.29,26124.35,8708.12,16.96,33,18,85.71,-74718.44,-4151.02,-4.35,6.33,70
9 (TCM),-48824.54,-9.76,9.47,-0.95,-10.05,-124378,-17.87,-438698.31,-51.65,-0.11,-0.02,-0.19,0.88,2.34,112284.03,0.04,24.59,-0.26,-0.49,0.0027,22,-2219.3,-1.17,14.82,6,27.27,347824.3,57970.72,12.05,33.67,16,72.73,-396648.84,-24790.55,-6.12,7.75,80
10 (SHB),-49300.96,-9.86,5.73,-0.96,-16.77,-97268.61,-18.95,-196329.53,-36.99,-0.25,-0.03,-0.45,0.76,1.37,61573.21,-0.07,22.82,-0.28,-0.14,-0.0044,14,-3521.5,-0.09,14.79,5,35.71,155918.45,31183.69,11.01,25.6,9,64.29,-205219.41,-22802.16,-6.26,8.78,90
9 (PXS),-49829.05,-9.97,5.5,-0.97,-17.69,-99100.8,-17.39,-174841.53,-30.2,-0.28,-0.03,-0.59,0.72,1.17,26378.77,-0.25,16.78,-0.38,-0.63,-0.015,21,-2372.81,-0.74,13.95,8,38.1,128172.06,16021.51,6.18,23.88,13,61.9,-178001.11,-13692.39,-4.99,7.85,80
10 (TTH),-50017.58,-10,1.05,-0.98,-93.12,-67423.44,-16.67,-80377.53,-16.08,-0.62,-0.06,-5.79,0.21,0.63,13916.76,-0.4,6.45,-0.99,-4.15,-0.024,8,-6252.2,-4.12,8.75,2,25,13416.6,6708.3,2.88,20,6,75,-63434.18,-10572.36,-6.45,5,90
10 (LMH),-50162.48,-10.03,0.48,-0.98,-201.91,-68785.84,-12.28,-112523.55,-20.08,-0.45,-0.05,-10.06,0, N/A,13712.15,-0.24,7.53,-0.85,-8.84,-0.0146,2,-25081.24,-5.1,7.5,0,0,0,  N/A,  N/A,  N/A,2,100,-50162.48,-25081.24,-5.1,7.5,90
9 (EVG),-50594.74,-10.12,0.25,-0.99,-394.24,-28897.3,-11.11,-50594.74,-10.12,-1,-0.1,-38.96,0, N/A,11287.28,-0.22,2.89,-2.21,-25.93,-0.013,4,-12648.69,-7.22,5.75,0,0,0,  N/A,  N/A,  N/A,4,100,-50594.74,-12648.69,-7.22,5.75,80
8 (C69),-50772.02,-10.15,0.2,-0.99,-484.24,-52947.5,-23.76,-53860.41,-10.77,-0.94,-0.09,-44.95,0, N/A,7697.36,-0.11,1.65,-3.86,-7.62,-0.0065,2,-25386.01,-12.86,8,0,0,0,  N/A,  N/A,  N/A,2,100,-50772.02,-25386.01,-12.86,8,70
7 (CII),-51013.92,-10.2,1.31,-1,-76.21,-28959.58,-6.19,-84538.39,-16.61,-0.6,-0.06,-4.59,0.05,0.18,12746.34,-0.46,9.53,-0.67,-6.95,-0.0274,5,-10202.78,-2.25,8.2,1,20,2449.49,2449.49,0.55,26,4,80,-53463.41,-13365.85,-2.95,3.75,60
10 (GVR),-51761.12,-10.35,0.61,-1.01,-167.03,-30884.43,-12.26,-54932.75,-10.99,-0.94,-0.09,-15.2,0, N/A,11555.58,-0.24,3.07,-2.09,-11.99,-0.0141,4,-12940.28,-5.36,8.25,0,0,0,  N/A,  N/A,  N/A,4,100,-51761.12,-12940.28,-5.36,8.25,90
9 (HCM),-52794.16,-10.56,7.94,-1.03,-13.01,-113545.85,-18.92,-267429.09,-37.93,-0.2,-0.03,-0.34,0.82,1.15,49446.95,0.13,13.11,-0.49,0.66,0.0077,24,-2199.76,5.49,23.92,10,41.67,247718.63,24771.86,20.86,41.9,14,58.33,-300512.79,-21465.2,-5.49,11.07,80
7 (PDR),-53680.18,-10.74,1.14,-1.05,-92.04,-37616.61,-7.78,-53680.18,-10.74,-1,-0.1,-8.57,0, N/A,6479.89,-0.47,2.84,-2.27,-9.91,-0.028,3,-17893.39,-4.53,11.33,0,0,0,  N/A,  N/A,  N/A,3,100,-53680.18,-17893.39,-4.53,11.33,60
10 (IDJ),-54209.47,-10.84,2,-1.06,-52.99,-103406.39,-36.73,-148485.01,-26.21,-0.37,-0.04,-2.02,0.63,1.58,17768.31,-0.18,14.77,-0.44,0.42,-0.0109,14,-3872.1,3.17,18,4,28.57,93546.79,23386.7,34.82,43.25,10,71.43,-147756.25,-14775.63,-9.49,7.9,90
8 (KVC),-54293.92,-10.86,0.41,-1.06,-261.65,-33587.7,-20.16,-64492.38,-12.64,-0.84,-0.08,-20.7,0, N/A,7401.74,-0.68,5.7,-1.13,-7.79,-0.041,10,-5429.39,-6.33,5.4,0,0,0,  N/A,  N/A,  N/A,10,100,-54293.92,-5429.39,-6.33,5.4,70
9 (LPB),-54452.71,-10.89,4.24,-1.07,-25.16,-115448.2,-16.74,-250082.69,-36.24,-0.22,-0.03,-0.69,0.69,1.03,25161.26,0.15,11.21,-0.58,-0.78,0.0091,10,-5445.27,-1.13,14.5,4,40,120208.12,30052.03,5.95,18.25,6,60,-174660.84,-29110.14,-5.85,12,80
7 (HCD),-55338.11,-11.07,0.64,-1.09,-168.77,-89755.28,-16.8,-89755.28,-16.79,-0.62,-0.06,-10.05,0.01,0.01,8431.37,-0.09,2.76,-2.35,-2.64,-0.0052,2,-27669.05,-4.7,22.5,1,50,673.2,673.2,1.8,29,1,50,-56011.31,-56011.31,-11.2,16,60
8 (VHC),-55690.58,-11.14,2.61,-1.09,-41.91,-63776.73,-11.84,-97940.89,-18.13,-0.57,-0.06,-2.31,0.17,0.59,10163.88,-0.51,7.97,-0.82,-1.03,-0.0305,9,-6187.84,-0.97,18.11,2,22.22,11247.7,5623.85,5.62,38,7,77.78,-66938.28,-9562.61,-2.85,12.43,70
9 (SHI),-55804.3,-11.16,4.04,-1.1,-27.13,-30649.55,-13.79,-95174.52,-18.27,-0.59,-0.06,-1.48,0.42,0.71,15881.67,-0.39,7.83,-0.83,0.69,-0.0236,16,-3487.77,2,18,6,37.5,40936.97,6822.83,10.43,34.17,10,62.5,-96741.27,-9674.13,-3.06,8.3,80
9 (FTM),-55853.72,-11.17,4.05,-1.1,-27.06,-75594.33,-22.77,-108750.25,-19.67,-0.51,-0.06,-1.38,0.18,0.64,12008.07,-0.22,6.89,-0.94,-2.24,-0.0135,9,-6205.97,-2.79,15.33,2,22.22,12442.27,6221.14,1.27,21,7,77.78,-68295.99,-9756.57,-3.95,13.71,80
