No.,Net Profit,Net % Profit,Exposure %,CAR,RAR,Max. Trade Drawdown,Max. Trade % Drawdown,Max. Sys Drawdown,Max. Sys % Drawdown,Recovery Factor,CAR/MDD,RAR/MDD,Profit Factor,Payoff Ratio,Standard Error,RRR,Ulcer Index,Ulcer Perf. Index,Sharpe Ratio,K-Ratio,# Trades,Avg Profit/Loss,Avg % Profit/Loss,Avg Bars Held,# of winners,% of Winners,W. Tot. Profit,W. Avg. Profit,W. Avg % Profit,W. Avg. Bars Held,# of losers,% of Losers,L. Tot. Loss,L. Avg. Loss,L. Avg % Loss,L. Avg. Bars Held,RS Lower Bound
8 (CDO),-83013.53,-16.6,0.56,-1.68,-298.16,-68060.52,-14.07,-85594.48,-17.07,-0.97,-0.1,-17.47,0, N/A,20666.62,-0.48,9.17,-0.77,-8.5,-0.0285,3,-27671.18,-7.07,7,0,0,0,  N/A,  N/A,  N/A,3,100,-83013.53,-27671.18,-7.07,7,70
10 (PHR),-83055.53,-16.61,3,-1.68,-55.86,-54564.08,-11.69,-116295.68,-21.98,-0.71,-0.08,-2.54,0.24,0.8,14229.63,-0.52,13.5,-0.52,-1.58,-0.031,13,-6388.89,-1.76,17.92,3,23.08,26284.87,8761.62,5.76,38.67,10,76.92,-109340.4,-10934.04,-4.02,11.7,90
10 (MSN),-84132.33,-16.83,6.39,-1.7,-26.61,-78647.17,-14.38,-193076.11,-33.81,-0.44,-0.05,-0.79,0.62,0.83,35021.49,-0.35,16.82,-0.42,-1.07,-0.0209,14,-6009.45,-1.89,17.07,6,42.86,138103.12,23017.19,5.71,28,8,57.14,-222235.45,-27779.43,-7.59,8.88,90
7 (GEX),-84225.16,-16.85,2.49,-1.7,-68.31,-43982.37,-9.75,-91764.84,-18.35,-0.92,-0.09,-3.72,0.07,0.31,13804.58,-0.61,7.54,-0.94,-3.29,-0.0366,11,-7656.83,-1.45,9.64,2,18.18,6212.07,3106.03,1.75,10.5,9,81.82,-90437.23,-10048.58,-2.16,9.44,60
8 (MSR),-84399.98,-16.88,2.41,-1.71,-70.84,-49574.58,-9.73,-95333.26,-18.67,-0.89,-0.09,-3.79,0.13,1.44,17811.97,-0.47,8.47,-0.84,-5.53,-0.0281,12,-7033.33,-3.95,11.08,1,8.33,12670.78,12670.78,5.75,35,11,91.67,-97070.75,-8824.61,-4.83,8.91,70
9 (KMR),-85985.15,-17.2,3.61,-1.74,-48.2,-64265.67,-18.48,-183445.7,-30.7,-0.47,-0.06,-1.57,0.46,1.99,26375.57,-0.44,19.3,-0.37,-2.71,-0.0264,16,-5374.07,-3.48,13.06,3,18.75,73041.91,24347.3,6.44,26.33,13,81.25,-159027.05,-12232.85,-5.76,10,80
10 (CII),-86825.24,-17.37,10.38,-1.76,-16.95,-60014.58,-16.23,-169595.24,-32.82,-0.51,-0.05,-0.52,0.61,3.24,36621.9,-0.09,20.27,-0.35,-0.7,-0.0055,19,-4569.75,-1.33,19.74,3,15.79,134748.16,44916.05,15.62,47,16,84.21,-221573.4,-13848.34,-4.51,14.63,90
6 (HBC),-87035.56,-17.41,1.86,-1.76,-94.6,-69372.94,-12.7,-134848.92,-24.62,-0.65,-0.07,-3.84,0.02,0.08,18176.63,-0.24,8.05,-0.89,-4.73,-0.0145,6,-14505.93,-3.26,11.67,1,16.67,1453.76,1453.76,1.11,19,5,83.33,-88489.32,-17697.86,-4.13,10.2,50
8 (HCM),-87146.75,-17.43,7.01,-1.77,-25.2,-104898.32,-18.92,-251098.23,-38.33,-0.35,-0.05,-0.66,0.72,2.69,40095.81,0.02,11.92,-0.6,0.41,0.0011,19,-4586.67,2.83,19.26,4,21.05,220225.67,55056.42,33.59,53.75,15,78.95,-307372.42,-20491.49,-5.38,10.07,70
9 (VGS),-88014.43,-17.6,4.85,-1.79,-36.85,-65109.84,-17.89,-117680.53,-23.54,-0.75,-0.08,-1.57,0.48,1.25,25951.19,-0.09,16.16,-0.44,-0.45,-0.0052,18,-4889.69,-0.9,15.11,5,27.78,81781.67,16356.33,12.33,32.4,13,72.22,-169796.1,-13061.24,-5.99,8.46,80
9 (FCN),-88230.1,-17.65,5.31,-1.79,-33.69,-48196.52,-10.64,-95488.64,-18.99,-0.92,-0.09,-1.77,0.21,0.33,12794.71,-0.78,9.45,-0.76,-2.31,-0.0469,13,-6786.93,-1.99,16.92,5,38.46,23225.95,4645.19,2.01,24.2,8,61.54,-111456.05,-13932.01,-4.49,12.38,80
7 (JVC),-88668.06,-17.73,0.87,-1.8,-206.34,-44566.68,-13.12,-88668.06,-17.73,-1,-0.1,-11.64,0.01,0.06,13138.16,-0.67,11.55,-0.62,-7.6,-0.0402,11,-8060.73,-5.14,7.27,1,9.09,531.59,531.59,1.21,10,10,90.91,-89199.65,-8919.96,-5.78,7,60
10 (SHB),-88759.25,-17.75,2.73,-1.8,-65.97,-97502.99,-18.95,-149849.57,-28.04,-0.59,-0.06,-2.35,0.26,0.52,28448.8,-0.35,20.29,-0.36,-1,-0.0212,9,-9862.14,-1.55,13.78,3,33.33,30860.55,10286.85,6.56,22,6,66.67,-119619.8,-19936.63,-5.6,9.67,90
9 (LPB),-89070.04,-17.81,1.62,-1.81,-111.75,-49806.66,-10.81,-94228.34,-18.65,-0.95,-0.1,-5.99,0, N/A,17509.75,-0.33,5.99,-1.2,-11.02,-0.0195,5,-17814.01,-5.63,13.6,0,0,0,  N/A,  N/A,  N/A,5,100,-89070.04,-17814.01,-5.63,13.6,80
8 (HAG),-89701.2,-17.94,7.61,-1.82,-23.96,-140720.68,-16.86,-438230.3,-52.46,-0.2,-0.03,-0.46,0.73,2.54,77875.68,-0.22,33.95,-0.21,-0.35,-0.0134,18,-4983.4,-0.61,12.33,4,22.22,236724.95,59181.24,11.93,24.25,14,77.78,-326426.15,-23316.15,-4.19,8.93,70
9 (CTI),-89717.53,-17.94,6.49,-1.82,-28.11,-50728.52,-16.47,-181502.28,-30.67,-0.49,-0.06,-0.92,0.41,1.12,29120.33,-0.42,15.99,-0.45,-0.39,-0.0251,15,-5981.17,-0.8,16.67,4,26.67,61941.94,15485.48,10.76,27.25,11,73.33,-151659.47,-13787.22,-5,12.82,80
8 (FCN),-89689.58,-17.94,6.25,-1.82,-29.16,-53469.4,-17.35,-167640.38,-30.51,-0.54,-0.06,-0.96,0.47,1.51,22209.22,-0.55,16,-0.45,-0.34,-0.0328,17,-5275.86,-0.28,16.94,4,23.53,78116.36,19529.09,10.34,38.5,13,76.47,-167805.94,-12908.15,-3.55,10.31,70
9 (HAR),-89906.75,-17.98,5.14,-1.83,-35.58,-121670.41,-22.86,-200072.71,-32.86,-0.45,-0.06,-1.08,0.58,1.02,25878.96,-0.29,18.07,-0.4,-0.8,-0.0172,11,-8173.34,-1.6,16.55,4,36.36,124509.08,31127.27,8.21,22.5,7,63.64,-214415.84,-30630.83,-7.2,13.14,80
8 (HT1),-90432.6,-18.09,2.84,-1.84,-64.8,-50424.31,-16.33,-128837.88,-23.97,-0.7,-0.08,-2.7,0.28,0.97,23624.97,-0.31,11.31,-0.64,-0.98,-0.0186,18,-5024.03,-1.4,13.56,4,22.22,34839.51,8709.88,9.46,34.25,14,77.78,-125272.1,-8948.01,-4.5,7.64,70
4 (HNG),-90884.9,-18.18,0.52,-1.85,-354.07,-70489.44,-14,-94921.94,-18.83,-0.96,-0.1,-18.8,0, N/A,16951.9,-0.54,9.14,-0.79,-14.02,-0.0323,2,-45442.45,-9.48,8,0,0,0,  N/A,  N/A,  N/A,2,100,-90884.9,-45442.45,-9.48,8,30
8 (HUT),-91269.8,-18.25,8.62,-1.86,-21.56,-70036.94,-18.7,-179094.46,-30.47,-0.51,-0.06,-0.71,0.65,2.59,25283.41,-0.32,16.61,-0.44,-0.52,-0.0192,20,-4563.49,-0.87,15.95,4,20,167449.89,41862.47,14.24,43.25,16,80,-258719.69,-16169.98,-4.64,9.13,70
8 (ITA),-91877.68,-18.38,11.54,-1.87,-16.22,-109444.88,-18.37,-211556.63,-34.56,-0.43,-0.05,-0.47,0.74,1.58,29631.85,-0.41,25.26,-0.29,0.19,-0.0247,25,-3675.11,0.94,15.08,8,32,264507.34,33063.42,12.25,30,17,68,-356385.01,-20963.82,-4.38,8.06,70
8 (TNG),-93217.58,-18.64,4.67,-1.9,-40.74,-93203.99,-18.35,-192924,-32.17,-0.48,-0.06,-1.27,0.56,1.12,24384.06,-0.13,13.12,-0.56,0.59,-0.0076,21,-4438.93,4.12,20.86,7,33.33,119320.81,17045.83,23.61,42.14,14,66.67,-212538.39,-15181.31,-5.63,10.21,70
9 (TDG),-93802.02,-18.76,0.6,-1.92,-321.56,-30169.03,-17.62,-96180.68,-19.24,-0.98,-0.1,-16.72,0, N/A,19368.42,-0.29,5.69,-1.29,-9.24,-0.0171,9,-10422.45,-8.4,8.22,0,0,0,  N/A,  N/A,  N/A,9,100,-93802.02,-10422.45,-8.4,8.22,80
10 (TSC),-94403.39,-18.88,1.23,-1.93,-157.28,-123069.94,-23.64,-192554.07,-32.62,-0.49,-0.06,-4.82,0.23,0.58,27079.77,0.01,10.36,-0.71,-2.89,0.0005,7,-13486.2,-5.76,14,2,28.57,28817.58,14408.79,4.62,20,5,71.43,-123220.97,-24644.19,-9.92,11.6,90
10 (CTG),-94476.54,-18.9,6.77,-1.93,-28.51,-57236.17,-14.43,-178490.13,-33.85,-0.53,-0.06,-0.84,0.52,2.25,34756.72,-0.13,23.58,-0.31,-0.28,-0.0076,16,-5904.78,-0.58,17.5,3,18.75,102150.29,34050.1,21.7,40,13,81.25,-196626.83,-15125.14,-5.73,12.31,90
8 (VOS),-95130.5,-19.03,1.66,-1.94,-117.41,-95970.11,-32.42,-141178.09,-26.92,-0.67,-0.07,-4.36,0.38,1.25,19886.82,-0.57,13.23,-0.56,0.23,-0.0342,17,-5595.91,1.28,12.18,4,23.53,59098.69,14774.67,28.39,26.75,13,76.47,-154229.19,-11863.78,-7.06,7.69,70
9 (TTB),-95329.1,-19.07,5.48,-1.95,-35.59,-77735.88,-16.13,-111032.11,-21.53,-0.86,-0.09,-1.65,0.34,0.6,13995.44,-0.36,6.59,-1.11,-1.47,-0.0215,11,-8666.28,-1.99,21.09,4,36.36,49974.73,12493.68,3.88,32.75,7,63.64,-145303.83,-20757.69,-5.35,14.43,80
5 (ITA),-95520.17,-19.1,1.27,-1.95,-153.95,-84785.13,-15.37,-147480.34,-26.72,-0.65,-0.07,-5.76,0, N/A,16748.67,-0.4,10.92,-0.67,-6.69,-0.0241,4,-23880.04,-5.08,9.5,0,0,0,  N/A,  N/A,  N/A,4,100,-95520.17,-23880.04,-5.08,9.5,40
10 (LCG),-95739.29,-19.15,2.45,-1.96,-80.09,-63469.19,-13.77,-102358.44,-20.47,-0.94,-0.1,-3.91,0.25,0.62,22110.65,-0.26,17.82,-0.41,0.91,-0.0154,7,-13677.04,9.12,21,2,28.57,31514.16,15757.08,47.62,45,5,71.43,-127253.45,-25450.69,-6.27,11.4,90
10 (KLF),-96952.87,-19.39,0.49,-1.99,-409.16,-345434.22,-46.15,-345434.22,-46.15,-0.28,-0.04,-8.87,0, N/A,28416.6,-0.43,27.48,-0.27,  N/A,-0.026,1,-96952.87,-19.41,14,0,0,0,  N/A,  N/A,  N/A,1,100,-96952.87,-96952.87,-19.41,14,90
10 (DXG),-97347.88,-19.47,2.12,-2,-94.19,-72659.88,-24.14,-102437.46,-20.45,-0.95,-0.1,-4.61,0.24,2.13,17607.91,-0.65,12.24,-0.6,-4.89,-0.0389,10,-9734.79,-5.24,12.4,1,10,30202.77,30202.77,7.29,22,9,90,-127550.65,-14172.29,-6.63,11.33,90
7 (GAS),-98079.53,-19.62,2.79,-2.01,-72.12,-32850.25,-6.9,-100019.87,-20,-0.98,-0.1,-3.61,0, N/A,16464.87,-0.8,12.81,-0.58,-7.3,-0.0478,7,-14011.36,-3.06,11.71,0,0,0,  N/A,  N/A,  N/A,7,100,-98079.53,-14011.36,-3.06,11.71,60
10 (LGL),-98753.28,-19.75,0.88,-2.03,-229.34,-44532.48,-10.13,-108519.72,-21.57,-0.91,-0.09,-10.63,0, N/A,14832.81,-0.19,16.48,-0.45,-14.27,-0.0114,5,-19750.66,-5.9,7.8,0,0,0,  N/A,  N/A,  N/A,5,100,-98753.28,-19750.66,-5.9,7.8,90
6 (REE),-99030.81,-19.81,1.69,-2.03,-120.22,-40740.81,-8.6,-99972.56,-19.96,-0.99,-0.1,-6.02,0, N/A,11344.75,-0.81,9.26,-0.8,-6.71,-0.0488,6,-16505.14,-3.76,10.33,0,0,0,  N/A,  N/A,  N/A,6,100,-99030.81,-16505.14,-3.76,10.33,50
3 (CDO),-99076.22,-19.82,0.37,-2.03,-545.1,-181194.62,-31.14,-181194.62,-31.13,-0.55,-0.07,-17.51,0, N/A,27121.31,-0.46,18.07,-0.41,  N/A,-0.0273,1,-99076.22,-19.85,11,0,0,0,  N/A,  N/A,  N/A,1,100,-99076.22,-99076.22,-19.85,11,20
10 (ORS),-99607.64,-19.92,0.33,-2.05,-615.15,-47332.02,-21.37,-99607.64,-19.92,-1,-0.1,-30.88,0, N/A,18194.53,-0.7,15.07,-0.49,-12.28,-0.0417,5,-19921.53,-13.7,7.8,0,0,0,  N/A,  N/A,  N/A,5,100,-99607.64,-19921.53,-13.7,7.8,90
9 (SHI),-99728.16,-19.95,2.22,-2.05,-92.38,-36424.36,-15.07,-102102.76,-20.32,-0.98,-0.1,-4.55,0.16,0.64,11652.35,-0.79,8.97,-0.83,-0.98,-0.0475,10,-9972.82,-2.04,16.2,2,20,19072.93,9536.46,13.46,37.5,8,80,-118801.09,-14850.14,-5.92,10.88,80
9 (VOS),-100415.83,-20.08,2.14,-2.06,-96.48,-91438.47,-17.65,-127715.54,-24.64,-0.79,-0.08,-3.92,0.08,0.45,15038.29,-0.82,15,-0.5,-4.01,-0.0492,13,-7724.29,-3.2,9.92,2,15.38,8894.73,4447.37,2.03,26.5,11,84.62,-109310.56,-9937.32,-4.15,6.91,80
8 (SBT),-101722.04,-20.34,4.28,-2.09,-48.99,-40956.12,-9.69,-140609.52,-28.06,-0.72,-0.07,-1.75,0.3,1.28,18121.24,-0.82,16.14,-0.46,-2.01,-0.0492,16,-6357.63,-1.7,13.13,3,18.75,42693.31,14231.1,5.19,40.67,13,81.25,-144415.35,-11108.87,-3.29,6.77,70
6 (KDH),-102432.13,-20.49,0.78,-2.11,-271.59,-100311.22,-19.81,-114375.34,-22.59,-0.9,-0.09,-12.03,0.04,0.48,26448.97,-0.41,18.23,-0.41,-2.03,-0.0248,12,-8536.01,-3.21,10.17,1,8.33,4705.2,4705.2,20.15,30,11,91.67,-107137.33,-9739.76,-5.34,8.36,50
9 (VRE),-102546.39,-20.51,2.08,-2.11,-101.43,-41399.64,-8.61,-127413.43,-24.49,-0.8,-0.09,-4.14,0, N/A,17935.04,-0.28,6.65,-1.13,-7.89,-0.0169,5,-20509.28,-4.47,12.2,0,0,0,  N/A,  N/A,  N/A,5,100,-102546.39,-20509.28,-4.47,12.2,80
10 (DRC),-102582.24,-20.52,5.86,-2.11,-36.06,-49960.24,-13.42,-113557,-22.71,-0.9,-0.09,-1.59,0.31,1.73,21003.2,-0.47,16.42,-0.46,-1.96,-0.0279,20,-5129.11,-2.69,15.85,3,15,45155.98,15051.99,8.39,26.67,17,85,-147738.22,-8690.48,-4.65,13.94,90
6 (DRH),-103262.55,-20.65,0.39,-2.13,-551.6,-45141.98,-9.27,-103262.55,-20.65,-1,-0.1,-26.71,0, N/A,21106.63,-0.52,9.82,-0.77,-29.41,-0.0311,5,-20652.51,-6.9,3.6,0,0,0,  N/A,  N/A,  N/A,5,100,-103262.55,-20652.51,-6.9,3.6,50
4 (DPG),-103755.41,-20.75,0.29,-2.14,-742.24,-71498.01,-15.69,-115394.7,-23.08,-0.9,-0.09,-32.16,0, N/A,18073.56,-0.14,4.03,-1.87,-64.83,-0.0082,2,-51877.7,-11.85,5,0,0,0,  N/A,  N/A,  N/A,2,100,-103755.41,-51877.7,-11.85,5,30
5 (FLC),-103998.15,-20.8,0.67,-2.15,-319.63,-61116.62,-13.38,-103998.15,-20.8,-1,-0.1,-15.37,0, N/A,20508.53,-0.25,5.6,-1.35,-7.34,-0.0149,5,-20799.63,-4.45,4.6,0,0,0,  N/A,  N/A,  N/A,5,100,-103998.15,-20799.63,-4.45,4.6,40
8 (MSN),-105288.82,-21.06,4.7,-2.18,-46.36,-73805.42,-14.62,-131753.42,-25.19,-0.8,-0.09,-1.84,0.36,2.35,15108.46,-0.46,17.24,-0.44,-2.91,-0.0277,15,-7019.25,-2.53,10.47,2,13.33,59615.52,29807.76,7.09,29.5,13,86.67,-164904.34,-12684.95,-4.01,7.54,70
8 (DPM),-105688.22,-21.14,8.69,-2.19,-25.14,-62710.98,-13.73,-260868.16,-39.82,-0.41,-0.05,-0.63,0.61,1.58,56722.85,-0.09,17.64,-0.43,-0.01,-0.0052,25,-4227.53,0.25,13.44,7,28,168290.13,24041.45,9.55,28.71,18,72,-273978.35,-15221.02,-3.37,7.5,70
10 (SCR),-106009.84,-21.2,3.33,-2.19,-65.81,-45056.32,-11.29,-153611.11,-28.05,-0.69,-0.08,-2.35,0.14,0.34,19716.58,-0.64,21.22,-0.36,-3.08,-0.0385,7,-15144.26,-2.97,15.29,2,28.57,16828.3,8414.15,2.87,21,5,71.43,-122838.13,-24567.63,-5.31,13,90
6 (HNG),-106107.62,-21.22,1.45,-2.2,-151.15,-41958,-8.97,-107411.31,-21.48,-0.99,-0.1,-7.04,0, N/A,25203.06,-0.46,10.51,-0.72,-9.1,-0.0275,6,-17684.6,-3.87,7.5,0,0,0,  N/A,  N/A,  N/A,6,100,-106107.62,-17684.6,-3.87,7.5,50
9 (BSR),-106641.04,-21.33,0.6,-2.21,-369.77,-71983.56,-15.66,-112178.24,-22.44,-0.95,-0.1,-16.48,0, N/A,22320.56,-0.18,5.35,-1.42,-49.52,-0.0108,2,-53320.52,-11.31,9,0,0,0,  N/A,  N/A,  N/A,2,100,-106641.04,-53320.52,-11.31,9,80
10 (ITA),-107260.86,-21.45,3.36,-2.22,-66.17,-67682.25,-14.71,-148076.55,-28.9,-0.72,-0.08,-2.29,0.12,0.58,9196.64,-1.04,16,-0.48,-4.14,-0.0625,6,-17876.81,-3.87,16,1,16.67,14134,14134,3.74,31,5,83.33,-121394.86,-24278.97,-5.39,13,90
9 (HQC),-107999.27,-21.6,6.57,-2.24,-34.09,-119807.96,-18.75,-425020.92,-52.02,-0.25,-0.04,-0.66,0.7,2.82,53226.07,-0.26,36.02,-0.21,-0.26,-0.0157,15,-7199.95,-0.56,14.87,3,20,257838.94,85946.31,22.2,44,12,80,-365838.22,-30486.52,-6.25,7.58,80
9 (TNT),-109270.84,-21.85,1.1,-2.27,-206.09,-55050.45,-14.89,-112692.35,-22.48,-0.97,-0.1,-9.17,0.05,0.3,16725.3,-0.72,12.46,-0.62,-2.82,-0.0433,14,-7805.06,-4.61,12.5,2,14.29,5729.12,2864.56,11.27,27,12,85.71,-114999.95,-9583.33,-7.26,10.08,80
6 (KBC),-110235.26,-22.05,4.69,-2.29,-48.87,-82600.24,-14.95,-169598.33,-30.32,-0.65,-0.08,-1.61,0.05,0.43,9412.12,-0.71,15.81,-0.49,-3.69,-0.0423,10,-11023.53,-2.67,13.9,1,10,5567.13,5567.13,1.26,14,9,90,-115802.39,-12866.93,-3.1,13.89,50
9 (ITC),-110606.29,-22.12,5.27,-2.3,-43.63,-65422.55,-17.53,-182386.86,-31.9,-0.61,-0.07,-1.37,0.47,1.49,16460.68,-0.67,26.19,-0.29,-0.46,-0.0403,21,-5266.97,-0.71,15.48,5,23.81,96900.89,19380.18,11.03,31.6,16,76.19,-207507.17,-12969.2,-4.38,10.44,80
6 (SBT),-113769.4,-22.75,1.82,-2.37,-130.68,-79094.91,-15.4,-128098.61,-24.91,-0.89,-0.1,-5.25,0, N/A,16549.29,-0.46,8.32,-0.93,-5.77,-0.0277,8,-14221.17,-3.38,8.5,0,0,0,  N/A,  N/A,  N/A,8,100,-113769.4,-14221.17,-3.38,8.5,50
9 (PXT),-115186.51,-23.04,0.95,-2.41,-253.73,-51827.64,-20.69,-115186.51,-23.04,-1,-0.1,-11.01,0,0.03,16189.98,-0.66,17.94,-0.44,-6.27,-0.0394,10,-11518.65,-7.51,8.5,1,10,361.53,361.53,2.58,5,9,90,-115548.04,-12838.67,-8.63,8.89,80
7 (VRE),-115854.36,-23.17,3.98,-2.42,-60.86,-129094.94,-21.72,-219356.63,-36.89,-0.53,-0.07,-1.65,0.09,0.36,27232.08,-0.34,15.22,-0.51,-3.98,-0.0203,10,-11585.44,-2.56,11.7,2,20,11301.38,5650.69,1.3,23.5,8,80,-127155.74,-15894.47,-3.53,8.75,60
9 (PVT),-116744.93,-23.35,9.01,-2.44,-27.13,-98907.75,-18.18,-263128.4,-40.71,-0.44,-0.06,-0.67,0.57,1.7,32747.54,-0.36,27.54,-0.28,-0.99,-0.0216,24,-4864.37,-1.3,14.21,6,25,152670.54,25445.09,7.21,27.83,18,75,-269415.47,-14967.53,-4.14,9.67,80
9 (DBC),-117051.22,-23.41,1.87,-2.45,-131.25,-28490.3,-13.43,-117051.22,-23.41,-1,-0.1,-5.61,0.15,0.56,13715.66,-0.28,10.18,-0.77,-0.41,-0.0167,29,-4036.25,-1.03,14.52,6,20.69,19985.4,3330.9,14.19,38.83,23,79.31,-137036.62,-5958.11,-5,8.17,80
7 (HAG),-118411.14,-23.68,6.6,-2.48,-37.64,-90501.41,-17.9,-218230.11,-36.56,-0.54,-0.07,-1.03,0.57,3.16,51116.76,-0.21,20.9,-0.38,-0.61,-0.0123,13,-9108.55,-1.47,14.62,2,15.38,160169.25,80084.62,19.97,41,11,84.62,-278580.39,-25325.49,-5.37,9.82,60
9 (LSS),-119102.45,-23.82,3.61,-2.5,-69.34,-54983.7,-11.03,-144786.12,-28.15,-0.82,-0.09,-2.46,0.08,0.42,27840.77,-0.53,15.2,-0.52,-2.88,-0.0317,13,-9161.73,-2.76,17.54,2,15.38,9823.82,4911.91,3.39,27.5,11,84.62,-128926.27,-11720.57,-3.88,15.73,80
7 (AAA),-119672.99,-23.93,7.18,-2.51,-35.02,-85421.31,-18.05,-124083.54,-24.76,-0.96,-0.1,-1.41,0.5,1.65,23813.5,-0.45,10.64,-0.74,-1.09,-0.0273,13,-9205.61,-2,16.62,3,23.08,117384.67,39128.22,10.13,41.67,10,76.92,-237057.66,-23705.77,-5.64,9.1,60
7 (TNG),-120041.14,-24.01,1.33,-2.52,-190.35,-46212.21,-16.04,-121501.75,-24.23,-0.99,-0.1,-7.86,0.01,0.03,18527.92,-0.32,6,-1.32,-4.01,-0.0191,13,-9233.93,-2.65,8.69,2,15.38,617.88,308.94,4.03,14,11,84.62,-120659.02,-10969,-3.86,7.73,60
7 (HVG),-120933.96,-24.19,3.79,-2.54,-67.12,-152993.85,-23.03,-390635.84,-50.78,-0.31,-0.05,-1.32,0.63,3.48,93512.59,-0.07,25.62,-0.31,-1.08,-0.0042,13,-9302.61,-2.82,10.31,2,15.38,207579.24,103789.62,20.87,28.5,11,84.62,-328513.21,-29864.84,-7.12,7,60
9 (HVH),-121479.36,-24.3,0.48,-2.56,-533.86,-103169.57,-21.43,-128440.91,-25.34,-0.95,-0.1,-21.07,0, N/A,26946,-0.19,6.91,-1.15,-12.37,-0.0114,2,-60739.68,-13.65,8.5,0,0,0,  N/A,  N/A,  N/A,2,100,-121479.36,-60739.68,-13.65,8.5,80
10 (FCN),-121614.46,-24.32,4.56,-2.56,-56.17,-52297.28,-14.22,-164661.12,-30.54,-0.74,-0.08,-1.84,0.3,0.91,18044.76,-0.63,15.72,-0.51,-2.04,-0.0375,12,-10134.54,-3.13,14.92,3,25,53127.54,17709.18,6.91,25.33,9,75,-174742.01,-19415.78,-6.48,11.44,90
10 (VCB),-123767.49,-24.75,6.39,-2.61,-40.89,-100098.75,-20.22,-181452.95,-36.29,-0.68,-0.07,-1.13,0.36,1.21,40459.05,-0.15,24.4,-0.33,-1.52,-0.0092,13,-9520.58,-2.49,15.54,3,23.08,70715.19,23571.73,6.89,36.67,10,76.92,-194482.68,-19448.27,-5.3,9.2,90
8 (CCL),-123963.57,-24.79,0.84,-2.62,-313.08,-121489.07,-23.45,-157732.85,-29.77,-0.79,-0.09,-10.52,0.14,0.27,38469.19,-0.36,15.55,-0.52,-0.11,-0.0215,9,-13773.73,-0.09,13,3,33.33,19465.66,6488.55,13.84,27,6,66.67,-143429.24,-23904.87,-7.06,6,70
8 (DRH),-124643.82,-24.93,3.53,-2.63,-74.67,-191226.1,-39.33,-269057.4,-46.49,-0.46,-0.06,-1.61,0.45,1.58,53227.67,-0.27,20.35,-0.39,-0.68,-0.0164,18,-6924.66,-1.55,13.28,4,22.22,102345.35,25586.34,15.42,25,14,77.78,-226989.17,-16213.51,-6.4,9.93,70
7 (DLG),-125482.61,-25.1,4.66,-2.65,-56.91,-90755.33,-18.52,-132915.17,-26.58,-0.94,-0.1,-2.14,0.25,0.61,12296.29,-0.94,16.6,-0.49,-1.27,-0.0564,17,-7381.33,-1.25,10.71,5,29.41,42930.21,8586.04,4.52,20.4,12,70.59,-168412.82,-14034.4,-3.65,6.67,60
9 (HDB),-127337.2,-25.47,1.31,-2.7,-206.72,-70643.59,-13.68,-144869.56,-27.99,-0.88,-0.1,-7.38,0, N/A,21169.7,-0.32,7.93,-1.02,-8.51,-0.019,4,-31834.3,-7.01,9.75,0,0,0,  N/A,  N/A,  N/A,4,100,-127337.2,-31834.3,-7.01,9.75,80
10 (BVS),-128305.61,-25.66,2.46,-2.72,-110.61,-97547.31,-20.9,-130084.14,-26.02,-0.99,-0.1,-4.25,0.12,0.49,23869.51,-0.27,23.73,-0.34,-4.16,-0.0162,5,-25661.12,-5.59,14.2,1,20,17891.1,17891.1,4.79,24,4,80,-146196.71,-36549.18,-8.18,11.75,90
9 (KBC),-128539.08,-25.71,10.84,-2.73,-25.16,-78546.33,-15.11,-225197.46,-43.19,-0.57,-0.06,-0.58,0.56,2.09,26268.78,-0.29,25.7,-0.32,-0.81,-0.0172,19,-6765.21,-1.6,16.58,4,21.05,161665.74,40416.44,12.41,43.5,15,78.95,-290204.82,-19346.99,-5.34,9.4,80
7 (PVS),-128826.53,-25.77,6.49,-2.73,-42.15,-85995.21,-16.39,-162873.86,-31.02,-0.79,-0.09,-1.36,0.48,1.76,18016.43,-0.57,17.62,-0.46,-1.16,-0.034,14,-9201.9,-1.83,13.43,3,21.43,119270.48,39756.83,10.67,38,11,78.57,-248097.01,-22554.27,-5.24,6.73,60
7 (DRH),-129034.48,-25.81,1.63,-2.74,-168.47,-96668.7,-19.15,-174436.69,-31.98,-0.74,-0.09,-5.27,0.04,0.14,15820.83,-0.66,19.03,-0.43,-2.15,-0.0398,14,-9216.75,-3.06,11.86,3,21.43,5040.34,1680.11,7.83,18.67,11,78.57,-134074.82,-12188.62,-6.03,10,60
7 (QBS),-134317.15,-26.86,2.53,-2.87,-113.22,-115714.17,-26.4,-207023.68,-36.19,-0.65,-0.08,-3.13,0.07,0.73,26667.67,-0.52,17.77,-0.47,-4.67,-0.0311,11,-12210.65,-5.29,15.18,1,9.09,10543.56,10543.56,5.57,30,10,90.91,-144860.71,-14486.07,-6.38,13.7,60
10 (MSR),-135131.96,-27.03,2.22,-2.89,-129.9,-79169.65,-25.01,-139987.1,-28,-0.97,-0.1,-4.64,0, N/A,24728.07,-0.43,9.72,-0.85,-8.34,-0.0256,4,-33782.99,-8.85,19.25,0,0,0,  N/A,  N/A,  N/A,4,100,-135131.96,-33782.99,-8.85,19.25,90
